date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,DOGEUSDT,ADAUSDT,MATICUSDT,LTCUSDT,TRXUSDT,DOTUSDT,SOLUSDT,AVAXUSDT,XMRUSDT,ATOMUSDT,TONUSDT,ETCUSDT,BCHUSDT,XLMUSDT,ALGOUSDT,VETUSDT,FILUSDT,NEARUSDT,EOSUSDT,HBARUSDT,THETAUSDT
2022-01-21,36445.31,2568.15,383.9,0.6368,0.1419,1.12,1.699,114.5,0.06103,19.67,112.27,66.06,173.0,34.61,0,25.91,314.9,0.2028,1.0307,0.05746,21.97,13.224,2.37,0.2343,3.411
2022-01-20,40680.91,3001.48,440.2,0.7199,0.1553,1.259,1.96,129.7,0.06773,23.01,127.54,79.33,188.6,38.98,0,29.35,357.5,0.2315,1.1616,0.0676,26.18,15.259,2.636,0.2598,4.093
2022-01-19,41660.01,3084.02,461.9,0.7381,0.1615,1.337,2.03,136.2,0.06915,24.05,135.25,82.61,201.4,37.02,0,31.3,368.9,0.2454,1.2655,0.07073,27.61,16.21,2.739,0.2672,4.334
2022-01-18,42352.12,3159.85,471.4,0.7509,0.1651,1.458,2.121,141.5,0.06846,25.15,141.22,86.0,204.1,38.24,0,32.66,381.4,0.2541,1.3169,0.07414,28.47,17.705,2.825,0.2657,4.214
2022-01-17,42201.62,3209.67,475.2,0.7617,0.1708,1.603,2.219,151.2,0.07085,25.69,139.8,86.67,214.4,39.13,0,30.98,380.6,0.2559,1.3413,0.07519,28.97,17.692,2.833,0.2699,3.957
2022-01-16,43071.66,3346.88,498.6,0.7784,0.1766,1.41,2.332,146.4,0.06988,27.7,147.98,92.24,224.1,43.65,0,32.28,388.1,0.2589,1.429,0.07844,30.38,20.142,2.903,0.2789,4.205
2022-01-15,43084.29,3326.04,494.5,0.7791,0.1845,1.291,2.346,147.7,0.06842,27.6,147.64,92.98,217.7,39.12,0,32.84,390.6,0.2588,1.3785,0.07851,29.66,19.283,2.909,0.2796,4.092
2022-01-14,43059.96,3307.42,490.0,0.7732,0.1832,1.292,2.334,144.7,0.06765,27.75,146.17,90.39,229.8,40.42,0,31.97,385.6,0.2644,1.3817,0.07898,29.72,20.184,2.863,0.2813,4.136
2022-01-13,42560.11,3240.61,475.2,0.768,0.1717,1.233,2.265,136.7,0.0662,25.79,146.14,89.65,223.6,37.6,0,30.28,377.5,0.2693,1.3615,0.07777,28.51,19.623,2.789,0.2781,3.979
2022-01-12,43902.66,3371.26,487.8,0.7987,0.1628,1.312,2.398,141.9,0.06806,27.32,151.51,95.94,199.1,40.22,0,31.16,383.8,0.2822,1.4991,0.08238,30.77,17.573,2.886,0.2965,4.272
2022-01-11,42729.29,3239.72,463.6,0.7703,0.1538,1.187,2.36,131.6,0.06493,25.56,140.2,89.59,192.9,38.7,0,29.66,369.8,0.263,1.446,0.07661,28.88,18.045,2.769,0.2754,4.096
2022-01-10,41822.49,3082.68,424.7,0.7399,0.1431,1.123,2.071,126.5,0.06342,23.72,135.86,84.36,182.4,37.86,0,28.48,363.6,0.2529,1.3623,0.07302,28.12,15.474,2.702,0.2594,3.84
2022-01-09,41864.62,3151.97,438.7,0.753,0.1505,1.17,2.114,130.9,0.06611,24.63,140.82,89.33,191.0,34.98,0,29.73,376.8,0.2609,1.4004,0.07663,30.21,13.519,2.793,0.2714,4.036
2022-01-08,41679.74,3080.95,429.9,0.7452,0.1509,1.181,1.985,129.4,0.06539,23.99,142.14,83.9,183.9,35.87,0,29.35,372.9,0.255,1.385,0.07545,29.46,13.82,2.751,0.2647,3.972
2022-01-07,41566.48,3199.24,448.1,0.7634,0.155,1.21,2.053,131.4,0.0682,24.9,136.45,86.74,194.7,38.58,0,30.45,385.7,0.2569,1.4458,0.07861,31.54,15.057,2.839,0.2729,4.189
2022-01-06,43082.31,3406.81,472.6,0.7791,0.1599,1.28,2.251,135.9,0.07106,26.72,150.26,95.11,204.4,40.08,0,31.63,399.8,0.2676,1.5633,0.08257,32.98,15.935,2.922,0.2941,4.384
2022-01-05,43451.13,3540.63,474.1,0.7726,0.159,1.23,2.182,135.4,0.07112,26.72,154.52,97.42,206.5,38.66,0,31.94,399.4,0.2661,1.5554,0.08461,33.15,15.309,2.896,0.2876,4.411
2022-01-04,45832.01,3785.11,506.9,0.8228,0.1684,1.309,2.365,146.5,0.07592,28.69,167.72,103.33,222.1,42.1,0,34.14,427.1,0.2791,1.6725,0.0859,36.17,16.028,3.168,0.325,4.724
2022-01-03,46446.1,3765.89,511.9,0.8324,0.1703,1.319,2.432,148.5,0.07705,30.11,170.15,108.11,231.5,39.25,0,34.72,434.7,0.2902,1.7949,0.08587,35.08,16.485,3.195,0.3066,4.703
2022-01-02,47286.18,3828.27,531.0,0.8586,0.1745,1.377,2.55,151.2,0.07762,29.69,176.35,113.03,239.7,35.53,0,35.41,447.7,0.2921,1.6734,0.08714,35.74,14.384,3.251,0.3121,4.883
2022-01-01,47722.65,3765.54,527.3,0.8507,0.1732,1.38,2.572,150.8,0.0766,28.6,179.06,114.13,250.1,36.36,0,34.88,444.8,0.2765,1.7414,0.08658,35.88,15.175,3.157,0.3003,4.942
2021-12-31,46216.93,3676.23,511.4,0.8297,0.1703,1.308,2.524,146.3,0.07539,26.66,169.99,109.43,228.7,32.39,0,34.06,430.2,0.2665,1.6591,0.08267,34.24,14.625,3.034,0.2904,4.71
2021-12-30,47120.87,3709.27,518.5,0.8386,0.1711,1.359,2.553,148.0,0.07782,27.54,172.52,101.75,225.4,30.16,0,34.59,431.7,0.2681,1.7302,0.08461,34.94,15.43,3.077,0.2976,4.812
2021-12-29,46464.66,3630.19,514.5,0.8171,0.168,1.332,2.474,145.5,0.0765,26.82,170.63,103.1,214.7,27.94,0,34.14,430.1,0.2669,1.5827,0.08258,34.22,14.904,3.031,0.2826,4.913
2021-12-28,47543.74,3792.75,534.2,0.8515,0.1739,1.4,2.492,145.7,0.07713,27.83,177.32,107.06,208.8,26.59,0,34.93,439.0,0.274,1.4654,0.08762,36.26,13.335,3.129,0.2907,5.083
2021-12-27,50701.44,4037.23,563.7,0.9269,0.1879,1.516,2.728,155.9,0.08114,30.97,195.67,113.85,220.7,29.71,0,37.62,465.3,0.2984,1.6625,0.09773,39.22,14.752,3.391,0.3139,5.481
2021-12-26,50775.49,4063.56,546.4,0.92,0.1898,1.455,2.876,155.7,0.08149,31.32,197.81,115.02,217.1,32.12,0,37.93,451.6,0.2914,1.6064,0.09447,37.28,16.261,3.395,0.3184,5.483
2021-12-25,50399.66,4094.83,547.4,0.9252,0.1908,1.452,2.639,157.8,0.08153,28.84,193.1,115.01,211.1,29.66,0,38.08,455.1,0.289,1.5751,0.09468,37.0,15.221,3.408,0.3148,5.016
2021-12-24,50820.0,4046.36,542.1,0.9115,0.1862,1.392,2.467,161.2,0.08085,28.14,190.36,114.94,204.3,26.9,0,37.41,451.8,0.2779,1.5754,0.09185,36.45,14.95,3.377,0.3104,4.715
2021-12-23,50838.81,4111.41,549.0,0.9941,0.185,1.475,2.683,163.6,0.08274,29.16,190.03,121.4,209.8,28.36,0,37.53,455.6,0.2874,1.4698,0.09299,37.36,13.723,3.502,0.3291,4.765
2021-12-22,48588.16,3979.51,533.6,0.9537,0.173,1.327,2.501,155.4,0.07913,27.22,178.4,116.69,190.6,27.37,0,35.7,438.1,0.2673,1.3642,0.08684,35.63,10.825,3.35,0.3184,4.437
2021-12-21,48889.88,4014.15,528.3,0.9467,0.1707,1.28,2.372,154.7,0.07884,25.16,179.63,123.24,189.1,23.63,0,35.32,437.7,0.2671,1.3573,0.08326,35.31,9.246,3.311,0.3084,4.151
2021-12-20,46914.16,3944.73,524.0,0.8798,0.1671,1.237,2.13,152.6,0.07759,24.07,173.9,113.55,189.0,21.52,0,34.55,430.2,0.2574,1.2964,0.0795,34.85,8.509,3.188,0.3049,3.998
2021-12-19,46681.23,3924.14,529.8,0.835,0.1694,1.243,2.222,153.2,0.07944,24.78,179.93,107.61,184.0,22.16,0,34.87,432.8,0.2533,1.3556,0.08026,35.79,9.013,3.187,0.324,4.136
2021-12-18,46834.48,3959.93,533.9,0.8262,0.1723,1.242,2.234,148.6,0.08042,25.49,182.78,115.9,181.2,23.15,0,35.03,435.7,0.2553,1.3781,0.08413,36.36,8.414,3.242,0.3083,4.087
2021-12-17,46131.2,3875.42,525.5,0.7966,0.1685,1.218,2.127,144.1,0.07951,24.64,175.51,110.81,181.6,21.21,0,34.3,424.5,0.2539,1.3468,0.08008,35.64,8.402,3.151,0.2508,4.038
2021-12-16,47632.38,3958.11,526.2,0.8051,0.1732,1.24,2.07,148.9,0.08533,26.02,176.86,98.21,187.1,21.83,0,35.16,438.3,0.2556,1.3878,0.08158,37.21,9.233,3.21,0.2608,4.25
2021-12-15,48864.98,4019.08,541.1,0.8262,0.1808,1.311,2.129,153.6,0.08754,27.14,178.52,101.24,188.1,22.34,0,36.14,447.6,0.2726,1.4262,0.08306,38.21,9.845,3.362,0.2562,4.392
2021-12-14,48343.28,3858.99,528.1,0.8103,0.1909,1.266,1.94,150.4,0.08707,26.15,161.26,87.17,186.7,21.8,0,35.41,436.8,0.2673,1.3803,0.07969,36.72,9.33,3.353,0.2332,4.036
2021-12-13,46702.75,3781.93,521.0,0.7818,0.1573,1.223,1.817,144.6,0.08497,25.96,155.21,79.05,183.8,21.74,0,34.19,421.8,0.2528,1.3223,0.07717,35.87,9.101,3.091,0.2256,3.902
2021-12-12,50053.9,4130.0,570.3,0.8393,0.1697,1.346,2.084,159.0,0.09101,29.54,172.8,88.0,197.9,24.49,0,37.9,458.0,0.2756,1.5392,0.08698,39.67,10.572,3.333,0.2557,4.422
2021-12-11,49389.99,4089.37,564.5,0.8392,0.1689,1.354,2.139,158.0,0.0916,27.81,172.15,86.55,198.7,24.4,0,38.0,459.3,0.2746,1.5279,0.08617,40.42,11.649,3.412,0.2535,4.427
2021-12-10,47140.54,3897.94,552.4,0.7992,0.1641,1.211,2.092,148.3,0.08771,26.44,167.39,80.61,189.9,22.54,0,36.37,438.6,0.2606,1.459,0.08056,39.83,10.008,3.04,0.2366,4.265
2021-12-09,47545.59,4105.64,570.2,0.8583,0.1691,1.289,2.085,151.3,0.08861,26.9,181.11,85.46,189.1,22.45,0,37.5,448.6,0.2733,1.548,0.08553,37.48,9.765,3.219,0.2515,4.405
2021-12-08,50471.19,4436.91,607.2,0.8622,0.179,1.396,2.421,165.1,0.09237,29.84,194.61,93.19,209.7,25.32,0,40.95,480.4,0.3059,1.7015,0.09448,41.37,9.339,3.648,0.2807,4.918
2021-12-07,50588.95,4306.4,578.7,0.8154,0.1762,1.378,2.344,161.8,0.08999,30.5,190.19,89.57,207.0,24.3,0,39.6,474.3,0.2861,1.6852,0.09151,39.13,7.595,3.222,0.2728,4.681
2021-12-06,50441.92,4347.59,587.5,0.8255,0.1776,1.42,2.277,161.3,0.08729,28.13,193.56,92.97,201.0,24.33,0,39.32,474.8,0.294,1.7629,0.09339,38.72,7.263,3.273,0.2789,4.778
2021-12-05,49396.33,4196.44,557.8,0.8045,0.1712,1.378,2.051,156.3,0.08432,28.31,196.43,86.35,201.3,24.57,0,38.79,453.0,0.279,1.765,0.08979,39.1,7.343,3.032,0.2751,4.739
2021-12-04,49152.47,4117.25,568.6,0.8449,0.1781,1.42,1.975,162.7,0.08696,29.38,200.67,93.05,204.7,28.15,0,39.33,473.2,0.2891,1.6491,0.09656,41.01,7.973,3.144,0.2856,5.131
2021-12-03,53601.05,4215.73,595.0,0.9211,0.1999,1.556,2.27,188.0,0.09388,33.7,211.65,108.32,223.4,32.79,0,44.87,532.4,0.3258,1.7468,0.10858,49.7,9.126,3.791,0.3153,6.151
2021-12-02,56480.34,4511.21,619.9,0.9716,0.2095,1.719,2.123,203.5,0.0975,35.75,233.6,107.78,239.5,28.37,0,47.03,561.7,0.3396,1.8869,0.11582,53.75,8.232,3.964,0.3393,6.375
2021-12-01,57184.07,4582.95,627.5,0.9899,0.2093,1.548,2.005,208.8,0.09688,36.76,229.81,119.65,230.6,26.67,0,47.85,570.8,0.3275,1.9609,0.1182,54.37,8.506,3.991,0.3505,6.525
2021-11-30,56950.56,4630.26,622.5,0.9983,0.2147,1.554,1.785,207.8,0.09652,37.95,208.53,120.41,238.0,27.51,0,48.32,570.4,0.3358,1.8119,0.11917,53.73,8.743,4.004,0.3478,6.614
2021-11-29,57776.25,4444.53,623.4,0.9898,0.215,1.601,1.816,205.5,0.09655,37.1,204.09,120.39,235.8,28.1,0,48.22,574.9,0.3284,1.7725,0.1213,54.64,8.423,4.002,0.3591,6.657
2021-11-28,57274.88,4294.78,611.3,0.9687,0.2073,1.594,1.652,199.5,0.09518,35.76,200.69,110.42,239.1,27.39,0,47.5,568.7,0.3236,1.7125,0.11639,56.46,8.396,3.966,0.3323,6.608
2021-11-27,54721.03,4095.29,599.9,0.9452,0.2049,1.543,1.613,195.1,0.09335,35.16,192.74,113.52,228.1,26.73,0,46.78,562.7,0.3257,1.6742,0.11412,57.73,8.309,3.898,0.3311,6.542
2021-11-26,53726.53,4041.2,587.3,0.9394,0.2016,1.533,1.64,195.7,0.09229,34.56,192.42,104.27,226.9,27.07,0,46.67,557.3,0.3291,1.6045,0.11336,52.8,8.27,3.852,0.3241,6.539
2021-11-25,58960.36,4524.85,639.1,1.0438,0.2209,1.675,1.925,222.9,0.10019,39.47,209.97,119.27,248.2,29.77,0,50.55,616.8,0.3416,1.8214,0.12782,55.36,9.278,4.251,0.3561,7.393
2021-11-24,57138.29,4269.36,590.3,1.0326,0.217,1.666,1.686,212.2,0.09785,38.28,205.7,115.24,243.9,29.62,0,48.28,618.8,0.3273,1.7416,0.1221,50.62,9.283,4.12,0.3522,6.615
2021-11-23,57541.27,4339.44,591.1,1.0661,0.2266,1.751,1.751,216.2,0.10283,40.78,221.75,123.83,237.4,32.05,0,49.55,571.1,0.3411,1.8357,0.13097,51.73,9.972,4.232,0.3706,6.868
2021-11-22,56247.18,4085.97,559.3,1.0354,0.2195,1.776,1.559,209.1,0.10182,39.49,215.59,134.84,231.7,32.17,0,48.59,556.9,0.3362,1.7384,0.12656,51.76,9.274,4.134,0.3627,6.509
2021-11-21,58622.02,4258.31,584.0,1.0569,0.2255,1.835,1.598,221.1,0.10643,41.94,230.51,128.47,250.5,30.88,0,50.41,574.4,0.3434,1.8281,0.13252,53.15,9.665,4.243,0.3846,7.106
2021-11-20,59707.51,4412.17,604.3,1.0965,0.233,1.922,1.664,226.8,0.10519,42.1,217.63,125.83,247.2,29.43,0,51.06,584.5,0.3483,1.8384,0.13952,54.39,9.805,4.341,0.3879,6.711
2021-11-19,58052.24,4294.76,581.0,1.0892,0.2329,1.863,1.622,217.9,0.10387,41.24,215.25,111.93,238.3,28.12,0,50.66,574.3,0.3539,1.878,0.13927,53.73,9.422,4.288,0.3795,6.342
2021-11-18,56891.62,3996.9,531.8,1.0406,0.2208,1.786,1.494,204.2,0.10038,39.03,195.01,100.63,226.4,26.62,0,48.43,554.4,0.3278,1.8499,0.12889,51.71,8.799,4.087,0.3582,5.976
2021-11-17,60344.87,4287.8,578.0,1.0953,0.2374,1.876,1.637,229.6,0.11119,42.75,218.94,107.63,241.6,29.44,0,51.24,595.0,0.3463,1.6588,0.14514,56.14,9.415,4.368,0.4066,6.589
2021-11-16,60058.87,4209.76,588.7,1.0877,0.2365,1.874,1.559,230.2,0.10934,40.84,219.04,97.84,240.7,28.29,0,50.82,597.8,0.3429,1.7229,0.14428,56.15,9.675,4.327,0.395,6.252
2021-11-15,63606.74,4563.78,633.8,1.172,0.2566,2.017,1.694,263.0,0.1238,44.77,238.2,93.9,268.1,31.45,0,54.81,665.6,0.3768,1.8911,0.16292,60.94,11.08,4.807,0.4258,6.798
2021-11-14,65519.1,4626.5,650.8,1.1879,0.2628,2.04,1.728,279.3,0.117,46.39,238.64,95.4,275.0,31.93,0,56.12,679.5,0.3773,1.9845,0.16169,62.55,11.867,4.957,0.4389,7.047
2021-11-13,64380.0,4644.28,649.5,1.1892,0.2613,2.05,1.75,257.7,0.11255,47.07,241.59,97.54,270.7,32.5,0,56.29,665.6,0.3782,2.0743,0.16039,62.92,11.152,5.009,0.4368,7.186
2021-11-12,64122.23,4665.46,626.9,1.1883,0.2593,2.045,1.715,251.2,0.10796,45.9,228.48,84.78,260.7,32.05,0,55.5,668.1,0.3789,2.1452,0.15866,62.9,11.407,4.849,0.4518,7.176
2021-11-11,64774.26,4719.0,628.4,1.2142,0.2605,2.079,1.754,262.3,0.10893,47.44,233.37,87.88,263.8,32.94,0,56.74,675.8,0.3909,2.02,0.16513,62.76,12.042,4.922,0.4315,7.36
2021-11-10,64882.43,4628.78,614.1,1.1902,0.2553,2.097,1.7,260.4,0.10662,46.74,233.09,85.23,267.1,32.05,0,56.63,662.9,0.3831,1.9321,0.16257,63.46,10.778,4.841,0.4068,7.324
2021-11-09,66947.66,4732.33,635.0,1.2571,0.2736,2.27,1.775,262.0,0.11436,50.78,239.04,88.33,289.4,35.84,0,60.85,717.5,0.4127,1.9461,0.17095,66.7,11.374,5.209,0.4255,7.911
2021-11-08,67525.83,4807.98,653.5,1.2815,0.2819,2.125,1.893,229.0,0.10993,53.36,248.26,91.18,275.0,36.62,0,56.59,638.4,0.378,2.0468,0.17603,64.26,10.715,4.859,0.4225,7.869
2021-11-07,63273.59,4612.59,649.6,1.2198,0.2664,2.021,1.886,202.0,0.1045,52.22,249.68,87.57,266.8,35.73,0,54.08,600.4,0.3636,1.8664,0.15506,62.56,10.332,4.599,0.3932,7.453
2021-11-06,61470.61,4518.0,637.7,1.151,0.2618,2.005,1.883,197.6,0.10252,52.02,258.44,78.72,259.9,36.22,0,52.88,587.4,0.3591,1.8362,0.16057,61.89,10.19,4.446,0.3851,7.472
2021-11-05,60937.12,4474.24,607.3,1.1581,0.2609,1.982,1.896,198.9,0.10346,51.76,236.06,74.19,255.0,36.77,0,53.12,597.7,0.3587,1.8421,0.1581,63.48,10.364,4.502,0.3903,7.562
2021-11-04,61395.01,4532.32,558.7,1.2004,0.263,1.983,1.916,202.6,0.10329,53.82,247.07,78.97,260.7,37.51,0,53.65,595.6,0.3687,1.8587,0.15264,62.45,10.601,4.542,0.3941,7.715
2021-11-03,62896.48,4603.35,568.4,1.2101,0.2689,2.063,2.039,207.3,0.10587,53.34,243.37,75.55,266.1,38.49,0,55.48,611.0,0.3852,1.9342,0.13722,64.01,10.96,4.707,0.3904,7.408
2021-11-02,63219.99,4589.89,554.4,1.1349,0.2739,1.971,1.939,200.9,0.10748,51.66,220.82,67.74,275.0,37.1,0,55.21,598.4,0.3825,1.8647,0.14015,64.63,10.461,4.701,0.397,7.62
2021-11-01,60911.11,4319.43,551.3,1.0915,0.2716,1.949,1.902,197.6,0.10048,49.98,203.9,64.93,271.1,37.31,0,53.88,586.9,0.3659,1.8322,0.13658,63.88,10.144,4.639,0.3997,7.311
2021-10-31,61299.8,4287.21,524.6,1.1128,0.28,1.964,1.939,191.9,0.10152,42.77,202.49,64.5,274.9,37.24,0,54.37,596.9,0.3725,1.8284,0.13311,64.4,10.157,4.637,0.4076,7.22
2021-10-30,61859.19,4322.68,528.3,1.0846,0.269,1.955,1.869,190.2,0.10111,42.73,195.7,62.35,263.3,37.3,0,52.95,585.3,0.3584,1.8199,0.13058,61.48,10.481,4.48,0.4187,8.208
2021-10-29,62253.71,4418.89,530.3,1.0825,0.2882,2.015,2.022,196.7,0.0996,44.2,200.41,64.87,269.0,39.55,0,53.94,594.8,0.3623,1.8756,0.13746,60.2,11.576,4.502,0.3905,6.999
2021-10-28,60575.89,4286.02,491.9,1.0579,0.2997,1.987,2.134,189.8,0.09527,41.82,195.42,64.34,267.2,38.0,0,52.18,578.7,0.3426,1.8447,0.13007,58.14,11.358,4.401,0.3704,6.455
2021-10-27,58413.44,3922.0,448.7,0.995,0.2379,1.912,1.757,179.3,0.09064,40.44,184.49,61.57,255.6,36.75,0,48.71,548.4,0.3303,1.7948,0.12415,55.42,10.849,4.149,0.3501,6.155
2021-10-26,60328.81,4131.52,478.1,1.1075,0.2559,2.137,1.734,197.6,0.10112,44.93,199.85,68.66,279.9,42.99,0,54.2,611.9,0.3731,2.0445,0.14029,62.83,12.31,4.716,0.3914,7.018
2021-10-25,63078.78,4220.37,485.1,1.0951,0.2651,2.144,1.673,195.5,0.10074,44.55,209.7,69.73,286.6,35.31,0,55.42,621.3,0.388,2.0496,0.14248,63.94,12.321,4.818,0.387,6.802
2021-10-24,60852.22,4082.33,475.8,1.0821,0.2756,2.12,1.571,190.4,0.09913,42.31,202.14,64.53,289.3,34.26,0,54.94,617.2,0.3723,1.8151,0.13237,62.59,9.603,4.744,0.3669,6.443
2021-10-23,61286.75,4167.12,485.5,1.0934,0.2511,2.166,1.641,196.3,0.10066,43.95,197.75,65.38,267.3,35.69,0,55.88,629.1,0.378,1.9076,0.13596,64.81,9.313,4.747,0.3792,6.534
2021-10-22,60688.22,3972.2,479.3,1.0885,0.2446,2.156,1.517,191.0,0.09982,43.51,196.29,65.54,266.3,34.06,0,54.55,623.9,0.3721,1.8609,0.13015,65.95,9.107,4.614,0.3786,6.667
2021-10-21,62193.15,4052.99,470.9,1.0886,0.2424,2.137,1.505,196.8,0.09958,42.84,190.5,61.48,271.0,34.34,0,55.35,623.4,0.373,1.7845,0.12953,63.63,9.476,4.666,0.379,5.986
2021-10-20,66001.41,4161.15,501.3,1.1455,0.2548,2.19,1.534,207.3,0.10324,44.42,176.72,59.66,260.0,35.95,0,55.59,644.7,0.3918,1.791,0.12223,67.06,8.732,4.825,0.4027,6.23
2021-10-19,64280.59,3877.03,488.1,1.0911,0.2454,2.11,1.472,188.8,0.10055,41.34,155.78,56.8,255.0,35.0,0,52.87,618.5,0.3737,1.7105,0.11608,62.94,8.186,4.459,0.3749,5.933
2021-10-18,62009.84,3744.96,484.9,1.0827,0.2474,2.128,1.479,185.6,0.0981,41.17,157.12,55.48,256.5,31.88,0,52.43,611.5,0.3796,1.7369,0.11844,63.46,7.844,4.421,0.3559,5.848
2021-10-17,61528.33,3846.85,470.9,1.0944,0.2378,2.158,1.457,183.7,0.0987,42.12,160.12,56.1,261.1,32.44,0,53.11,612.5,0.3834,1.7692,0.12223,63.86,7.789,4.412,0.3551,5.966
2021-10-16,60875.57,3829.96,465.8,1.1343,0.2372,2.179,1.507,186.0,0.09871,41.75,157.54,57.61,268.0,33.13,0,54.12,625.4,0.3967,1.7983,0.1199,66.52,7.861,4.57,0.3725,6.144
2021-10-15,61672.42,3868.99,474.5,1.1413,0.234,2.218,1.594,189.6,0.09861,43.28,163.18,56.36,274.1,33.08,0,54.3,625.7,0.3616,1.7543,0.11987,67.33,7.868,4.643,0.3641,6.271
2021-10-14,57347.94,3790.82,472.7,1.1336,0.2325,2.172,1.264,181.3,0.09729,40.71,150.02,56.18,266.8,33.82,0,54.5,599.1,0.3698,1.8106,0.11916,70.38,8.047,4.623,0.389,6.071
2021-10-13,57367.0,3607.42,470.8,1.1275,0.2326,2.19,1.241,177.6,0.09793,41.69,148.04,55.01,274.3,34.53,0,53.43,593.7,0.368,1.837,0.11553,68.31,7.243,4.604,0.3569,6.09
2021-10-12,55996.93,3491.46,444.2,1.1018,0.2261,2.118,1.223,172.6,0.09549,35.17,152.32,54.34,277.2,33.48,0,52.73,587.9,0.3328,1.7474,0.10675,69.8,7.269,4.495,0.3488,5.915
2021-10-11,57471.35,3542.12,413.1,1.1364,0.2312,2.171,1.242,179.1,0.09707,34.13,144.77,55.3,276.7,32.01,0,53.93,601.3,0.3445,1.7158,0.10911,73.47,7.42,4.55,0.3436,6.167
2021-10-10,54659.0,3414.22,404.1,1.1352,0.2288,2.189,1.244,174.8,0.09747,34.43,147.55,56.51,270.0,32.42,0,52.84,584.7,0.3311,1.765,0.11031,69.81,7.391,4.577,0.339,6.327
2021-10-09,54949.72,3574.82,421.9,1.1604,0.2467,2.268,1.352,179.9,0.10306,36.33,156.84,60.63,278.4,35.16,0,55.63,615.2,0.3531,1.8927,0.11892,77.01,8.039,5.0,0.3709,6.94
2021-10-08,53951.43,3563.13,419.2,1.0636,0.2441,2.237,1.344,175.9,0.09771,33.35,158.86,60.51,277.9,35.04,0,53.68,596.2,0.3363,1.898,0.11152,79.54,8.104,4.647,0.3738,6.463
2021-10-07,53785.22,3587.47,438.5,1.0678,0.2428,2.278,1.276,178.6,0.09547,33.98,154.26,61.52,277.8,36.67,0,54.34,611.3,0.3435,1.8902,0.11169,71.46,8.284,4.722,0.378,6.512
2021-10-06,55315.0,3574.89,434.9,1.0765,0.2541,2.209,1.257,178.5,0.09549,32.19,153.87,60.01,286.5,35.15,0,54.83,617.1,0.3578,1.8141,0.11231,71.75,7.797,4.748,0.3815,6.417
2021-10-05,51471.99,3515.27,442.1,1.0839,0.2516,2.233,1.315,173.8,0.09618,31.39,164.62,64.6,270.8,36.75,0,54.36,594.5,0.3188,1.951,0.11342,70.89,7.982,4.73,0.4035,6.729
2021-10-04,49224.94,3386.31,426.3,1.0425,0.2414,2.191,1.275,167.5,0.09351,31.15,167.13,65.29,264.8,36.8,0,52.58,550.7,0.3104,1.9394,0.10939,69.76,7.626,4.594,0.4048,6.02
2021-10-03,48200.01,3417.73,430.5,1.0552,0.2218,2.251,1.326,170.5,0.09494,32.11,172.98,68.69,259.3,38.74,0,53.68,571.0,0.3148,1.9833,0.11042,69.11,8.036,4.637,0.3988,6.123
2021-10-02,47634.9,3387.76,427.1,1.0359,0.2185,2.247,1.292,168.9,0.09338,32.01,168.98,69.08,252.8,38.62,0,53.17,552.1,0.3164,1.7692,0.11131,69.66,7.806,4.322,0.3855,6.051
2021-10-01,48141.61,3309.91,421.5,1.0422,0.2226,2.256,1.266,166.2,0.09481,31.94,161.56,67.67,257.5,37.85,0,51.9,543.7,0.3003,1.7736,0.10825,71.47,7.83,4.275,0.365,5.983
2021-09-30,43824.1,3000.61,387.5,0.9533,0.2042,2.115,1.128,153.3,0.08943,28.62,141.37,66.63,251.1,36.23,0,47.01,502.6,0.2787,1.6273,0.09598,60.04,6.927,3.938,0.338,5.048
2021-09-29,41524.28,2850.45,367.7,0.9268,0.1987,2.066,1.099,144.7,0.08581,27.28,135.25,65.46,233.6,33.88,0,45.52,484.9,0.2696,1.6067,0.08468,57.0,6.641,3.745,0.3108,4.827
2021-09-28,41026.54,2804.91,333.0,0.8928,0.1965,2.037,1.05,140.6,0.08305,26.31,132.2,61.51,229.6,33.7,0,44.99,474.2,0.2566,1.5649,0.08173,55.3,6.416,3.683,0.3035,4.69
2021-09-27,42147.35,2925.59,335.5,0.9218,0.1997,2.13,1.084,145.0,0.08599,27.71,136.35,66.33,234.3,37.21,0,45.37,488.0,0.265,1.6733,0.08634,58.98,6.894,3.829,0.3193,4.924
2021-09-26,43160.9,3059.37,344.0,0.9436,0.205,2.207,1.123,150.7,0.08769,28.84,135.64,66.77,234.2,39.8,0,47.19,503.2,0.276,1.775,0.09149,55.77,7.293,3.971,0.3346,5.099
2021-09-25,42670.64,2921.73,349.6,0.94,0.2083,2.3,1.121,151.0,0.09055,29.82,136.06,68.28,235.8,39.45,0,47.34,516.8,0.2768,1.731,0.08994,60.4,7.618,4.011,0.3417,5.098
2021-09-24,42810.57,2928.53,355.0,0.944,0.2091,2.277,1.126,152.1,0.09226,30.79,139.13,72.31,233.6,42.58,0,47.64,513.5,0.2811,1.7864,0.09229,63.31,7.973,4.028,0.3498,5.181
2021-09-23,44865.26,3152.5,383.5,1.0016,0.2246,2.327,1.225,163.9,0.09923,33.41,149.91,76.44,249.1,41.51,0,51.31,552.7,0.303,2.0031,0.10202,74.66,9.17,4.374,0.3829,5.707
